epoch,step,train_loss_epoch,train_loss_step,val_MAE,val_RMSE,val_loss
0,49,,0.010491514578461647,,,
0,99,,0.012680888175964355,,,
0,149,,0.011655116453766823,,,
0,199,,0.01431533694267273,,,
0,249,,0.012504944577813148,,,
0,299,,0.013598030433058739,,,
0,349,,0.012760351411998272,,,
0,399,,0.01435706578195095,,,
0,449,,0.011670018546283245,,,
0,499,,0.014391492120921612,,,
0,549,,0.01167442835867405,,,
0,599,,0.01128870714455843,,,
0,649,,0.014710703864693642,,,
0,699,,0.011276168748736382,,,
0,749,,0.011803369037806988,,,
0,799,,0.014162858948111534,,,
0,849,,0.010987743735313416,,,
0,899,,0.011320671066641808,,,
0,949,,0.01213196199387312,,,
0,999,,0.01305457390844822,,,
0,1049,,0.01239275187253952,,,
0,1099,,0.011061741970479488,,,
0,1149,,0.012196492403745651,,,
0,1199,,0.013996687717735767,,,
0,1249,,0.011532595381140709,,,
0,1299,,0.012900996021926403,,,
0,1349,,0.011428674682974815,,,
0,1399,,0.011772200465202332,,,
0,1449,,0.010503405705094337,,,
0,1499,,0.010386121459305286,,,
0,1549,,0.01263044960796833,,,
0,1599,,0.012109408155083656,,,
0,1649,,0.012253167107701302,,,
0,1699,,0.011302387341856956,,,
0,1749,,0.009805610403418541,,,
0,1751,,,0.018711751326918602,0.02495957538485527,0.012102703563869
0,1751,0.012337401509284973,,,,
1,1799,,0.011498020961880684,,,
1,1849,,0.012796618044376373,,,
1,1899,,0.013333586975932121,,,
1,1949,,0.010357817634940147,,,
1,1999,,0.010649244301021099,,,
1,2049,,0.012993338517844677,,,
1,2099,,0.010075340047478676,,,
1,2149,,0.010639641433954239,,,
1,2199,,0.012911747209727764,,,
1,2249,,0.01170798297971487,,,
1,2299,,0.010490326210856438,,,
1,2349,,0.012571376748383045,,,
1,2399,,0.009807249531149864,,,
1,2449,,0.012392288073897362,,,
1,2499,,0.012444457039237022,,,
1,2549,,0.010365879163146019,,,
1,2599,,0.012928920798003674,,,
1,2649,,0.010859055444598198,,,
1,2699,,0.010684622451663017,,,
1,2749,,0.009740562178194523,,,
1,2799,,0.009202459827065468,,,
1,2849,,0.010989585891366005,,,
1,2899,,0.009629487060010433,,,
1,2949,,0.008893636055290699,,,
1,2999,,0.009855871088802814,,,
1,3049,,0.010965775698423386,,,
1,3099,,0.010196661576628685,,,
1,3149,,0.010715234093368053,,,
1,3199,,0.011439057998359203,,,
1,3249,,0.010706272907555103,,,
1,3299,,0.009043583646416664,,,
1,3349,,0.00962820090353489,,,
1,3399,,0.011251440271735191,,,
1,3449,,0.009835961274802685,,,
1,3499,,0.01012831274420023,,,
1,3503,,,0.016441820189356804,0.02210773341357708,0.010674056597054005
1,3503,0.010700411163270473,,,,
2,3549,,0.00965102482587099,,,
2,3599,,0.010991083458065987,,,
2,3649,,0.009289651177823544,,,
2,3699,,0.009563526138663292,,,
2,3749,,0.009502032771706581,,,
2,3799,,0.008770065382122993,,,
2,3849,,0.010166074149310589,,,
2,3899,,0.009963363409042358,,,
2,3949,,0.009317640215158463,,,
2,3999,,0.010202409699559212,,,
2,4049,,0.009997943416237831,,,
2,4099,,0.009900880977511406,,,
2,4149,,0.008753964677453041,,,
2,4199,,0.009630274958908558,,,
2,4249,,0.009853117167949677,,,
2,4299,,0.009545890614390373,,,
2,4349,,0.009252934716641903,,,
2,4399,,0.008983391337096691,,,
2,4449,,0.0104280486702919,,,
2,4499,,0.009778979234397411,,,
2,4549,,0.008805998601019382,,,
2,4599,,0.009910735301673412,,,
2,4649,,0.00964577030390501,,,
2,4699,,0.008130015805363655,,,
2,4749,,0.010206274688243866,,,
2,4799,,0.009384075179696083,,,
2,4849,,0.008805876597762108,,,
2,4899,,0.008919845335185528,,,
2,4949,,0.009584007784724236,,,
2,4999,,0.009027481079101562,,,
2,5049,,0.009360619820654392,,,
2,5099,,0.008893352001905441,,,
2,5149,,0.009683911688625813,,,
2,5199,,0.00965074636042118,,,
2,5249,,0.007843757048249245,,,
2,5255,,,0.01524039451032877,0.020565206184983253,0.009919428266584873
2,5255,0.009642227552831173,,,,
